3,Pistol Squat,false,2,7,25
3,Squat Thrusts,false,2,15,25
3,Lunges,false,2,14,25
3,Calf Raises,false,2,104,500
3,Hanging Leg Raise,false,3,10,25,
3,L-Seat,true,3,4,180
3,Sit Ups,false,3,15,30
3,Leg Raises,false,3,17,40
3,Crunch & Twist,false,3,14,25
3,V-Sit,false,3,7,20
3,Decline Plank,true,1,30,300
