0,5,30,0,5,Alarm & Get Into Workout Gear,0
0,5,35,0,10,Lemon Water & Coffee,0
0,5,45,0,30,Exercise,1
0,6,15,0,30,Breakfast,0
0,6,45,0,15,Meditate,0
0,7,00,0,15,Shower & Get Dressed,0
0,7,15,0,45,Machine Learning,2
0,8,00,0,45,Mathematics,2
0,8,45,0,15,Be Ready To Go,0
