2,Handstand Press Ups,false,3,7,12
2,Crucifix Press Ups,false,3,2,12
2,Chin Ups,false,3,11,20
2,Push Back Press Ups,false,3,10,15
2,Front Neck Bridge,false,2,6,20
2,Diamond Press Ups,false,3,9,12
2,Tricep Dips,false,3,8,20
